eaf_filename,participant,transcription,transcription_id,xds,sampling_type,is_silent,VIHI_ID,group,utterance_clean,utt_num
TD_436_678.eaf,MA1,Porter do you have to use the potty@c-?,a605,C,random,N,TD_436_678,TD,Porter do you have to use the pottyc,261
TD_436_678.eaf,MC1,Porter I'm getting one like this.,a1350,C,random,N,TD_436_678,TD,Porter I'm getting one like this,262
TD_436_678.eaf,MC2,I found San_Diego!,a643,C,random,N,TD_436_678,TD,I found SanDiego,263
TD_436_678.eaf,FA2,xxx one of my favorites!,a1231,C,random,N,TD_436_678,TD, one of my favorites,264
TD_436_678.eaf,MC2,xxx Diego's over here George!,a644,C,random,N,TD_436_678,TD, Diego's over here George,265
TD_436_678.eaf,MC2,D-!,a645,C,random,N,TD_436_678,TD,D,266
TD_436_678.eaf,MC1,hah!,a623,C,random,N,TD_436_678,TD,hah,267
TD_436_678.eaf,FA3,did Mommy put it in her purse?,a724,C,random,N,TD_436_678,TD,did Mommy put it in her purse,268
TD_436_678.eaf,FA2,yup.,a720,A,random,N,TD_436_678,TD,yup,269
TD_436_678.eaf,FA3,okay I take it back.,a727,C,random,N,TD_436_678,TD,okay I take it back,270
TD_436_678.eaf,MC2,r@l.,a646,O,random,N,TD_436_678,TD,rl,271
TD_436_678.eaf,FA3,it's in my purse.,a728,C,random,N,TD_436_678,TD,it's in my purse,272
TD_436_678.eaf,FA2,here you go xxx.,a721,C,random,N,TD_436_678,TD,here you go ,273
TD_436_678.eaf,FA3,I have it.,a729,C,random,N,TD_436_678,TD,I have it,274
TD_436_678.eaf,MC2,i@l.,a647,O,random,N,TD_436_678,TD,il,275
TD_436_678.eaf,FA3,Maddie.,a2200,C,random,N,TD_436_678,TD,Maddie,276
TD_436_678.eaf,FA3,Maddie.,a730,C,random,N,TD_436_678,TD,Maddie,277
TD_436_678.eaf,FA3,Maddie.,a731,C,random,N,TD_436_678,TD,Maddie,278
TD_436_678.eaf,FA2,not yet.,a722,C,random,N,TD_436_678,TD,not yet,279
TD_436_678.eaf,FA2,okay alright come on.,a1365,C,random,N,TD_436_678,TD,okay alright come on,280
TD_436_678.eaf,FA3,Maddie.,a748,C,random,N,TD_436_678,TD,Maddie,281
TD_436_678.eaf,MC2,I'm falling.,a1367,O,random,N,TD_436_678,TD,I'm falling,282
TD_436_678.eaf,MA1,woah you took it apart nice job.,a661,C,random,N,TD_436_678,TD,woah you took it apart nice job,283
TD_436_678.eaf,MA1,you can make different ones can't you Jane Jane.,a675,C,random,N,TD_436_678,TD,you can make different ones can't you Jane Jane,284
TD_436_678.eaf,MA1,can you make different ones?,a676,C,random,N,TD_436_678,TD,can you make different ones,285
TD_436_678.eaf,MA1,yeah-.,a677,C,random,N,TD_436_678,TD,yeah,286
TD_436_678.eaf,MA1,-on.,a2202,C,random,N,TD_436_678,TD,on,287
TD_436_678.eaf,MA1,that's right.,a678,C,random,N,TD_436_678,TD,that's right,288
TD_436_678.eaf,MA1,on.,a679,C,random,N,TD_436_678,TD,on,289
TD_436_678.eaf,MA1,go make another one?,a680,C,random,N,TD_436_678,TD,go make another one,290
TD_436_678.eaf,MA1,go make another one?,a1356,C,random,N,TD_436_678,TD,go make another one,291
TD_436_678.eaf,FA2,what else is in there.,a738,C,random,N,TD_436_678,TD,what else is in there,292
TD_436_678.eaf,FA2,<kay> [: okay].,a739,C,random,N,TD_436_678,TD,  okay,293
TD_436_678.eaf,FA2,here.,a740,C,random,N,TD_436_678,TD,here,294
TD_436_678.eaf,FA2,yeah.,a742,C,random,N,TD_436_678,TD,yeah,295
TD_436_678.eaf,FA2,it's a job.,a743,C,random,N,TD_436_678,TD,it's a job,296
TD_436_678.eaf,FA2,I wouldn't put your mouth on it.,a744,C,random,N,TD_436_678,TD,I wouldn't put your mouth on it,297
TD_436_678.eaf,FA2,but.,a745,C,random,N,TD_436_678,TD,but,298
TD_436_678.eaf,FA2,don't put your mouth on it.,a746,C,random,N,TD_436_678,TD,don't put your mouth on it,299
TD_436_678.eaf,FA2,ew yucko.,a747,C,random,N,TD_436_678,TD,ew yucko,300
TD_436_678.eaf,FA2,<no> [=! giggles] it's for tapping.,a753,C,random,N,TD_436_678,TD, = giggles it's for tapping,301
TD_436_678.eaf,UC1,moo.,a4381,O,random,N,TD_436_678,TD,moo,302
TD_436_678.eaf,FA2,moo.,a4383,C,random,N,TD_436_678,TD,moo,303
TD_436_678.eaf,FA2,moo.,a4384,C,random,N,TD_436_678,TD,moo,304
TD_436_678.eaf,MC1,I mean I would like this one but what one would you like?,a807,A,random,N,TD_436_678,TD,I mean I would like this one but what one would you like,305
TD_436_678.eaf,FA4,let me do a little lookie@c okay?,a796,C,random,N,TD_436_678,TD,let me do a little lookiec okay,306
TD_436_678.eaf,MA1,whatever one which one-.,a764,C,random,N,TD_436_678,TD,whatever one which one,307
TD_436_678.eaf,MA1,some of them are-.,a765,C,random,N,TD_436_678,TD,some of them are,308
TD_436_678.eaf,MA1,if we don't get <em> [: them] in order-.,a766,C,random,N,TD_436_678,TD,if we don't get   them in order,309
TD_436_678.eaf,MA1,I can't-.,a767,C,random,N,TD_436_678,TD,I can't,310
TD_436_678.eaf,MA1,I mean-.,a1381,C,random,N,TD_436_678,TD,I mean,311
TD_436_678.eaf,MC1,I mean I wanna take-.,a808,A,random,N,TD_436_678,TD,I mean I wanna take,312
TD_436_678.eaf,MA1,you bite your thumb?,a768,C,random,N,TD_436_678,TD,you bite your thumb,313
TD_436_678.eaf,MC1,I'll take both.,a1388,A,random,N,TD_436_678,TD,I'll take both,314
TD_436_678.eaf,MA1,we're not gonna do both.,a769,C,random,N,TD_436_678,TD,we're not gonna do both,315
TD_436_678.eaf,MA1,you can-.,a770,C,random,N,TD_436_678,TD,you can,316
TD_436_678.eaf,MC1,okay.,a809,A,random,N,TD_436_678,TD,okay,317
TD_436_678.eaf,MA1,you can choose one.,a1386,C,random,N,TD_436_678,TD,you can choose one,318
TD_436_678.eaf,MA1,come on.,a771,C,random,N,TD_436_678,TD,come on,319
TD_436_678.eaf,MA1,they're kinda complicated if-.,a772,C,random,N,TD_436_678,TD,they're kinda complicated if,320
TD_436_678.eaf,MA1,I guess Daddy's just-.,a774,C,random,N,TD_436_678,TD,I guess Daddy's just,321
TD_436_678.eaf,MA1,oh thank you.,a775,A,random,N,TD_436_678,TD,oh thank you,322
TD_436_678.eaf,MA1,you need to stop taking these out.,a776,C,random,N,TD_436_678,TD,you need to stop taking these out,323
TD_436_678.eaf,MA1,you need to stop pulling these out.,a777,C,random,N,TD_436_678,TD,you need to stop pulling these out,324
TD_436_678.eaf,MC1,isn't- isn't-.,a810,A,random,N,TD_436_678,TD,isn't isn't,325
TD_436_678.eaf,MC1,Pirates_of_the_Caribbean-.,a811,A,random,N,TD_436_678,TD,PiratesoftheCaribbean,326
TD_436_678.eaf,MC1,Caribbean-.,a812,A,random,N,TD_436_678,TD,Caribbean,327
TD_436_678.eaf,MC1,this?,a813,A,random,N,TD_436_678,TD,this,328
TD_436_678.eaf,MC1,the Dead_Man_Tells_No_Tales.,a814,A,random,N,TD_436_678,TD,the DeadManTellsNoTales,329
TD_436_678.eaf,MA1,no no that's enough please.,a778,C,random,N,TD_436_678,TD,no no that's enough please,330
TD_436_678.eaf,MC1,the Dead_Man_Tells_No_Tales.,a815,A,random,N,TD_436_678,TD,the DeadManTellsNoTales,331
TD_436_678.eaf,MA1,stop it.,a779,C,random,N,TD_436_678,TD,stop it,332
TD_436_678.eaf,MA1,okay.,a780,C,random,N,TD_436_678,TD,okay,333
TD_436_678.eaf,MA1,you can hold one of those.,a781,C,random,N,TD_436_678,TD,you can hold one of those,334
TD_436_678.eaf,MC1,I'm taking the Dead_Man-.,a816,A,random,N,TD_436_678,TD,I'm taking the DeadMan,335
TD_436_678.eaf,MA1,or one of those.,a782,C,random,N,TD_436_678,TD,or one of those,336
TD_436_678.eaf,MA1,hey.,a783,C,random,N,TD_436_678,TD,hey,337
TD_436_678.eaf,MA1,okay.,a784,C,random,N,TD_436_678,TD,okay,338
TD_436_678.eaf,MC1,Tells_No-.,a817,A,random,N,TD_436_678,TD,TellsNo,339
TD_436_678.eaf,MA1,I got it.,a785,C,random,N,TD_436_678,TD,I got it,340
TD_436_678.eaf,MC1,Spiderman?,a819,A,random,N,TD_436_678,TD,Spiderman,341
TD_436_678.eaf,MC1,yeah look behind you.,a822,A,random,N,TD_436_678,TD,yeah look behind you,342
TD_436_678.eaf,MC2,I want xxx Dad.,a1400,A,random,N,TD_436_678,TD,I want  Dad,343
TD_436_678.eaf,FA4,we don't have xxx.,a1396,A,random,N,TD_436_678,TD,we don't have ,344
TD_436_678.eaf,MA1,yeah.,a787,A,random,N,TD_436_678,TD,yeah,345
TD_436_678.eaf,MA1,what is the date xxx?,a788,A,random,N,TD_436_678,TD,what is the date ,346
TD_436_678.eaf,FA4,aything else?,a799,A,random,N,TD_436_678,TD,aything else,347
TD_436_678.eaf,FA4,xxx um.,a800,A,random,N,TD_436_678,TD, um,348
TD_436_678.eaf,FA4,we also have movies down in the children's area.,a801,A,random,N,TD_436_678,TD,we also have movies down in the children's area,349
TD_436_678.eaf,MA1,okay.,a790,A,random,N,TD_436_678,TD,okay,350
TD_436_678.eaf,FA4,uh right in the lowest.,a802,A,random,N,TD_436_678,TD,uh right in the lowest,351
TD_436_678.eaf,MA1,yep yep we were there.,a791,A,random,N,TD_436_678,TD,yep yep we were there,352
TD_436_678.eaf,FA4,okay.,a803,A,random,N,TD_436_678,TD,okay,353
TD_436_678.eaf,MA1,yeah.,a792,A,random,N,TD_436_678,TD,yeah,354
TD_436_678.eaf,FA4,then okay.,a804,A,random,N,TD_436_678,TD,then okay,355
TD_436_678.eaf,FA4,alright.,a805,A,random,N,TD_436_678,TD,alright,356
TD_436_678.eaf,MA1,thank you so much.,a793,A,random,N,TD_436_678,TD,thank you so much,357
TD_436_678.eaf,FA4,you're welcome.,a806,A,random,N,TD_436_678,TD,you're welcome,358
TD_436_678.eaf,MA1,are we all screaming?,a2603,C,high-volubility,N,TD_436_678,TD,are we all screaming,359
TD_436_678.eaf,MC1,stop screaming!,a2658,C,high-volubility,N,TD_436_678,TD,stop screaming,360
TD_436_678.eaf,MA1,still with Jane?,a2687,C,high-volubility,N,TD_436_678,TD,still with Jane,361
TD_436_678.eaf,MA1,do you want us to all join with you Jane?,a2604,C,high-volubility,N,TD_436_678,TD,do you want us to all join with you Jane,362
TD_436_678.eaf,MC1,please stop.,a2660,C,high-volubility,N,TD_436_678,TD,please stop,363
TD_436_678.eaf,MA1,okay everybody.,a2605,C,high-volubility,N,TD_436_678,TD,okay everybody,364
TD_436_678.eaf,MA1,start-.,a2606,C,high-volubility,N,TD_436_678,TD,start,365
TD_436_678.eaf,MA1,everybody start screaming?,a2607,C,high-volubility,N,TD_436_678,TD,everybody start screaming,366
TD_436_678.eaf,MC1,-screaming.,a2661,C,high-volubility,N,TD_436_678,TD,screaming,367
TD_436_678.eaf,MC1,please-.,a2662,C,high-volubility,N,TD_436_678,TD,please,368
TD_436_678.eaf,MA1,ready-.,a2608,C,high-volubility,N,TD_436_678,TD,ready,369
TD_436_678.eaf,MA1,-set-.,a2609,C,high-volubility,N,TD_436_678,TD,set,370
TD_436_678.eaf,MA1,-go.,a2610,C,high-volubility,N,TD_436_678,TD,go,371
TD_436_678.eaf,MC1,stop screaming.,a2663,C,high-volubility,N,TD_436_678,TD,stop screaming,372
TD_436_678.eaf,MA1,<wa> [=! imitatescrying].,a2611,C,high-volubility,N,TD_436_678,TD, = imitatescrying,373
TD_436_678.eaf,MC2,<wa> [=! imitatescrying].,a2675,B,high-volubility,N,TD_436_678,TD, = imitatescrying,374
TD_436_678.eaf,MA1,<wa> [=! imitatescrying].,a2612,C,high-volubility,N,TD_436_678,TD, = imitatescrying,375
TD_436_678.eaf,MC1,stop screaming.,a2664,C,high-volubility,N,TD_436_678,TD,stop screaming,376
TD_436_678.eaf,MC2,<ra> [=! imitatescrying].,a2676,B,high-volubility,N,TD_436_678,TD, = imitatescrying,377
TD_436_678.eaf,MA1,<wa> [=! imitatescrying].,a2613,C,high-volubility,N,TD_436_678,TD, = imitatescrying,378
TD_436_678.eaf,MC1,please.,a2665,C,high-volubility,N,TD_436_678,TD,please,379
TD_436_678.eaf,MA1,"okay let's do it again, right Jane?",a2614,C,high-volubility,N,TD_436_678,TD,okay let's do it again right Jane,380
TD_436_678.eaf,MC2,<ah> [=! imitatescrying].,a2677,B,high-volubility,N,TD_436_678,TD, = imitatescrying,381
TD_436_678.eaf,MC1,please stop screaming.,a2710,C,high-volubility,N,TD_436_678,TD,please stop screaming,382
TD_436_678.eaf,MA1,here we go.,a2615,C,high-volubility,N,TD_436_678,TD,here we go,383
TD_436_678.eaf,MA1,one.,a2616,C,high-volubility,N,TD_436_678,TD,one,384
TD_436_678.eaf,MC2,<ra> [=! imitatescrying].,a2678,B,high-volubility,N,TD_436_678,TD, = imitatescrying,385
TD_436_678.eaf,MA1,two.,a2617,C,high-volubility,N,TD_436_678,TD,two,386
TD_436_678.eaf,MC1,please stop screaming.,a2666,C,high-volubility,N,TD_436_678,TD,please stop screaming,387
TD_436_678.eaf,MA1,three.,a2618,C,high-volubility,N,TD_436_678,TD,three,388
TD_436_678.eaf,MA1,<wa> [=! imitatescrying].,a2619,C,high-volubility,N,TD_436_678,TD, = imitatescrying,389
TD_436_678.eaf,MC1,stop screaming!,a2667,C,high-volubility,N,TD_436_678,TD,stop screaming,390
TD_436_678.eaf,MC2,<wa> [=! imitatescrying].,a2679,B,high-volubility,N,TD_436_678,TD, = imitatescrying,391
TD_436_678.eaf,MA1,<wa> [=! imitatescrying].,a2620,C,high-volubility,N,TD_436_678,TD, = imitatescrying,392
TD_436_678.eaf,MC1,<guys> [=! yells].,a2668,B,high-volubility,N,TD_436_678,TD, = yells,393
TD_436_678.eaf,MC1,can you please make her stop screaming for once?,a2669,B,high-volubility,N,TD_436_678,TD,can you please make her stop screaming for once,394
TD_436_678.eaf,MA1,I think she is.,a2621,C,high-volubility,N,TD_436_678,TD,I think she is,395
TD_436_678.eaf,MC1,this is xxx.,a2670,B,high-volubility,N,TD_436_678,TD,this is ,396
TD_436_678.eaf,MA1,I think she is honey.,a2622,C,high-volubility,N,TD_436_678,TD,I think she is honey,397
TD_436_678.eaf,MC1,stop screaming.,a2671,C,high-volubility,N,TD_436_678,TD,stop screaming,398
TD_436_678.eaf,MA1,okay.,a2623,C,high-volubility,N,TD_436_678,TD,okay,399
TD_436_678.eaf,MA1,should we do it again Jane?,a2624,C,high-volubility,N,TD_436_678,TD,should we do it again Jane,400
TD_436_678.eaf,MA1,<wa everybody come on wa> [=! imitatescrying].,a2625,C,high-volubility,N,TD_436_678,TD,<wa everybody come on wa> = imitatescrying,401
TD_436_678.eaf,MC2,<wa> [=! imitatescrying].,a2680,B,high-volubility,N,TD_436_678,TD, = imitatescrying,402
TD_436_678.eaf,MA1,<wa> [=! imitatescrying].,a2626,C,high-volubility,N,TD_436_678,TD, = imitatescrying,403
TD_436_678.eaf,MC2,<wa> [=! imitatescrying].,a2681,B,high-volubility,N,TD_436_678,TD, = imitatescrying,404
TD_436_678.eaf,MA1,<wa> [=! imitatescrying].,a2627,C,high-volubility,N,TD_436_678,TD, = imitatescrying,405
TD_436_678.eaf,MC1,can you xxx.,a2672,A,high-volubility,N,TD_436_678,TD,can you ,406
TD_436_678.eaf,MA1,no she said yeah let's do it.,a2628,C,high-volubility,N,TD_436_678,TD,no she said yeah let's do it,407
TD_436_678.eaf,MA1,Janey you wanna do it again?,a2629,C,high-volubility,N,TD_436_678,TD,Janey you wanna do it again,408
TD_436_678.eaf,MA1,yeah what?,a2630,C,high-volubility,N,TD_436_678,TD,yeah what,409
TD_436_678.eaf,MA1,you want us all to cry?,a2631,C,high-volubility,N,TD_436_678,TD,you want us all to cry,410
TD_436_678.eaf,MC1,<wa wa wa wa wa wa wa wa> [=! imitatescrying].,a2674,C,high-volubility,N,TD_436_678,TD,<wa wa wa wa wa wa wa wa> = imitatescrying,411
TD_436_678.eaf,MA1,wonder when these ah tennis courts-.,a2632,C,high-volubility,N,TD_436_678,TD,wonder when these ah tennis courts,412
TD_436_678.eaf,MC2,<xxx> [=! cries].,a2682,A,high-volubility,N,TD_436_678,TD, = cries,413
TD_436_678.eaf,MA1,have these tennis courts always been blue?,a2633,C,high-volubility,N,TD_436_678,TD,have these tennis courts always been blue,414
TD_436_678.eaf,MA1,have these tennis courts always been blue?,a2634,C,high-volubility,N,TD_436_678,TD,have these tennis courts always been blue,415
TD_436_678.eaf,MC1,I think they're green.,a2650,A,high-volubility,N,TD_436_678,TD,I think they're green,416
TD_436_678.eaf,MA1,oh you do huh?,a2635,C,high-volubility,N,TD_436_678,TD,oh you do huh,417
TD_436_678.eaf,MC1,yeah.,a2651,A,high-volubility,N,TD_436_678,TD,yeah,418
TD_436_678.eaf,MA1,okay.,a2636,C,high-volubility,N,TD_436_678,TD,okay,419
TD_436_678.eaf,MA1,well let me help <ya> [: you] with your color.,a2637,C,high-volubility,N,TD_436_678,TD,well let me help   you with your color,420
TD_436_678.eaf,MC1,mean I think they got repainted.,a2652,A,high-volubility,N,TD_436_678,TD,mean I think they got repainted,421
TD_436_678.eaf,MA1,see that-.,a2638,C,high-volubility,N,TD_436_678,TD,see that,422
TD_436_678.eaf,MA1,see the courts themselves?,a2639,C,high-volubility,N,TD_436_678,TD,see the courts themselves,423
TD_436_678.eaf,MA1,that you play on.,a2640,C,high-volubility,N,TD_436_678,TD,that you play on,424
TD_436_678.eaf,MC1,yeah.,a2653,A,high-volubility,N,TD_436_678,TD,yeah,425
TD_436_678.eaf,MA1,"what color is that, George?",a2641,C,high-volubility,N,TD_436_678,TD,what color is that George,426
TD_436_678.eaf,MC1,blue.,a2654,A,high-volubility,N,TD_436_678,TD,blue,427
TD_436_678.eaf,MC1,but they used-.,a2655,A,high-volubility,N,TD_436_678,TD,but they used,428
TD_436_678.eaf,MA1,oh okay.,a2642,C,high-volubility,N,TD_436_678,TD,oh okay,429
TD_436_678.eaf,MC1,I think they used to be green.,a2656,A,high-volubility,N,TD_436_678,TD,I think they used to be green,430
TD_436_678.eaf,MC1,I think-.,a2657,A,high-volubility,N,TD_436_678,TD,I think,431
TD_436_678.eaf,MA1,so that-.,a2643,C,high-volubility,N,TD_436_678,TD,so that,432
TD_436_678.eaf,MA1,so what was my original question?,a2788,C,high-volubility,N,TD_436_678,TD,so what was my original question,433
TD_436_678.eaf,MA1,he was yelling for you yelling.,a847,A,random,N,TD_436_678,TD,he was yelling for you yelling,434
TD_436_678.eaf,MA1,and yelling.,a848,A,random,N,TD_436_678,TD,and yelling,435
TD_436_678.eaf,FA1,Mommy wasn't there.,a825,B,random,N,TD_436_678,TD,Mommy wasn't there,436
TD_436_678.eaf,MA1,I said do you think Mommy can hear you?,a849,A,random,N,TD_436_678,TD,I said do you think Mommy can hear you,437
TD_436_678.eaf,MA1,and he said no.,a850,A,random,N,TD_436_678,TD,and he said no,438
TD_436_678.eaf,FA1,Mommy was sleeping.,a826,B,random,N,TD_436_678,TD,Mommy was sleeping,439
TD_436_678.eaf,MC1,wait you were sleeping still?,a866,A,random,N,TD_436_678,TD,wait you were sleeping still,440
TD_436_678.eaf,FA1,&=laughs.,a827,C,random,N,TD_436_678,TD,,441
TD_436_678.eaf,FA1,yeah.,a828,C,random,N,TD_436_678,TD,yeah,442
TD_436_678.eaf,FA1,Mommy was napping.,a829,C,random,N,TD_436_678,TD,Mommy was napping,443
TD_436_678.eaf,MA1,what time did you xxx?,a851,A,random,N,TD_436_678,TD,what time did you ,444
TD_436_678.eaf,FA1,four.,a830,A,random,N,TD_436_678,TD,four,445
TD_436_678.eaf,MA1,xxx kids to nap.,a853,A,random,N,TD_436_678,TD, kids to nap,446
TD_436_678.eaf,FA1,<every day xxx> [=! sings].,a831,B,random,N,TD_436_678,TD,<every day > = sings,447
TD_436_678.eaf,MC2,everything-.,a1444,A,random,N,TD_436_678,TD,everything,448
TD_436_678.eaf,FA1,um.,a832,A,random,N,TD_436_678,TD,um,449
TD_436_678.eaf,MA1,what's the locale of it?,a854,A,random,N,TD_436_678,TD,what's the locale of it,450
TD_436_678.eaf,FA1,center village road.,a833,A,random,N,TD_436_678,TD,center village road,451
TD_436_678.eaf,FA1,um.,a834,A,random,N,TD_436_678,TD,um,452
TD_436_678.eaf,FA1,towards New_Albany.,a835,A,random,N,TD_436_678,TD,towards NewAlbany,453
TD_436_678.eaf,FA1,this is the wrong road to be trying to eat an apple with peanut butter on it.,a836,A,random,N,TD_436_678,TD,this is the wrong road to be trying to eat an apple with peanut butter on it,454
TD_436_678.eaf,MA1,yes.,a1446,A,random,N,TD_436_678,TD,yes,455
TD_436_678.eaf,MA1,there's nothing xxx.,a856,A,random,N,TD_436_678,TD,there's nothing ,456
TD_436_678.eaf,MC1,I have to go to the bathroom xxx.,a868,A,random,N,TD_436_678,TD,I have to go to the bathroom ,457
TD_436_678.eaf,FA1,uh you'll have to wait until we get to Grandma and Grandpa's.,a837,C,random,N,TD_436_678,TD,uh you'll have to wait until we get to Grandma and Grandpa's,458
TD_436_678.eaf,MA1,I guess there was a triathalon an iron man.,a857,A,random,N,TD_436_678,TD,I guess there was a triathalon an iron man,459
TD_436_678.eaf,MA1,xxx triathalon in Delaware yesterday.,a858,A,random,N,TD_436_678,TD, triathalon in Delaware yesterday,460
TD_436_678.eaf,FA1,mm.,a838,A,random,N,TD_436_678,TD,mm,461
TD_436_678.eaf,FA1,hungry at all?,a839,A,random,N,TD_436_678,TD,hungry at all,462
TD_436_678.eaf,MA1,yeah.,a859,A,random,N,TD_436_678,TD,yeah,463
TD_436_678.eaf,FA1,huh say that again?,a840,A,random,N,TD_436_678,TD,huh say that again,464
TD_436_678.eaf,MA1,he did it.,a862,A,random,N,TD_436_678,TD,he did it,465
TD_436_678.eaf,FA1,yeah.,a841,A,random,N,TD_436_678,TD,yeah,466
TD_436_678.eaf,MA1,they both did it.,a863,A,random,N,TD_436_678,TD,they both did it,467
TD_436_678.eaf,FA1,I I don't think xxx.,a843,A,random,N,TD_436_678,TD,I I don't think ,468
TD_436_678.eaf,FA1,there was a cool um mini concert yesterday.,a844,A,random,N,TD_436_678,TD,there was a cool um mini concert yesterday,469
TD_436_678.eaf,FA1,xxx my friends I xxx.,a845,A,random,N,TD_436_678,TD, my friends I ,470
TD_436_678.eaf,MA1,uh a woman.,a864,A,random,N,TD_436_678,TD,uh a woman,471
TD_436_678.eaf,FA1,don't tell me.,a846,A,random,N,TD_436_678,TD,don't tell me,472
TD_436_678.eaf,MA1,okay.,a865,A,random,N,TD_436_678,TD,okay,473
TD_436_678.eaf,FA1,don't tell me.,a1448,A,random,N,TD_436_678,TD,don't tell me,474
TD_436_678.eaf,MC2,and we.,a872,C,random,N,TD_436_678,TD,and we,475
TD_436_678.eaf,MC2,get some.,a873,C,random,N,TD_436_678,TD,get some,476
TD_436_678.eaf,MC2,hot dogs!,a874,C,random,N,TD_436_678,TD,hot dogs,477
TD_436_678.eaf,MC2,we need to put these back in.,a875,C,random,N,TD_436_678,TD,we need to put these back in,478
TD_436_678.eaf,MC2,somewhere.,a876,C,random,N,TD_436_678,TD,somewhere,479
TD_436_678.eaf,MC2,xxx somewhere.,a877,C,random,N,TD_436_678,TD, somewhere,480
TD_436_678.eaf,MC2,nom nom nom nom nom.,a881,C,random,N,TD_436_678,TD,nom nom nom nom nom,481
